##1
#EAN Product Code,0,15,0
#Product Description,0,35,0
#Internal Product Code,0,25,0
#
|8854761254361  |น้ำทับทิม 20% CAN 230ml 4x6        |335428                   
|8854761254415  |น้ำทับทิม 20% 230ml (4x6)          |335428                   
|8854761260515  |น้ำผลไม้รวม 180 ml 1*36            |333885                   
|8854761260539  |น้ำผลไม้รวม 180 ml 1*12*3          |333887                   
|8854761260560  |น้ำผลไม้รวม 180 มล 6*6             |333886                   
|8854761270514  |น้ำมะขาม10% 180ml (1x36)           |334395                   
|8854761270538  |น้ำมะขาม10% 180ml(1x12x3)          |334397                   
|8854761270569  |น้ำมะขาม10% 180ml(6x6)             |334396                   
|8854761274215  |น้ำมะขาม10% CAN 300ml              |334495                   
|8854761274314  |น้ำมะขาม CAN 1x24                  |334425                   
|8854761274369  |น้ำมะขาม CAN 4x6                   |334428                   
|8854761284214  |น้ำฟักเขียว 25% CAN 300ml          |334525                   
|8854761284313  |น้ำฟักเขียว CAN 1x24               |334595                   
|8854761284368  |น้ำฟักเขียว CAN 4x6                |334592                   
|8854761290512  |นมกลิ่นสตรอเบอรี่180ml 1x36        |337005                   
|8854761290536  |นมกลิ่นสตอรเบอรี่180ml 12x3B2      |337007                   
|8854761294312  |นมกลิ่นสตรอเบอรี่ CAN230ml 1x24    |337045                   
|8854761294367  |นมกลิ่นสตรอเบอรี่CAN 4x6(B2)       |337042                   
|8854761300518  |นมกลิ่นเมล่อน UHT180ml 1x36        |337205                   
|8854761300532  |นมกลิ่นเมล่อน UHT 180ml 1x12x3     |337207                   
|8854761304318  |นมเมล่อน CAN230ml 1x24             |337209                   
|8854761304363  |นมเมล่อน CAN230ml 4x6              |337208                   
|8854761320011  |น้ำแครนเบอร์รี่ผสมองุ่น1*12        |333711                   
|8854761320110  |น้ำทับทิม+น้ำแคนเบอร์รี่+องุ่น1*12 |332911                   
|8854761320119  |น้ำทับทิม+บลูเบอร์รี่+องุ่น(1x12)  |333011                   
|8854761320219  |น้ำทับทิม+แคนเบอร์รี่+องุ่น(1x36)  |332915                   
|8854761320233  |น้ำทับทิม+แคนเบอร์รี่+องุ่น(1x12x3)|332917                   
|8854761320318  |น้ำแครนเบอรี่100%200ml (1x36)      |334015                   
|8854761320332  |น้ำแครนเบอร์รี่ผสมน้ำองุ่น (1x12x3)|333717                   
|8854761320639  |น้ำองุ่นผสมแครนเบอร์รี่ 1*12*3     |334097                   
|8854761324316  |น้ำแครนเบอรี่ผสมองุ่นCAN1x24       |334029                   
|8854761324361  |แครนเบอรี่+องุ่น20% 230ml (4x6)    |334028                   
|8854761324361  |น้ำแครนเบอรี่ผสมองุ่นCAN4x6 (B2)   |334629                   
|8854761330110  |น้ำทับทิม+แคนเบอร์รี่+องุ่น(1x12)  |332911                   
|8854761330119  |น้ำทับทิม+บลูเบอร์รี่+องุ่น 1*12   |334161                   
|8854761330218  |น้ำทับทิม+บลูเบอร์รี่+องุ่น (1x36) |333015                   
|8854761330232  |น้ำทับทิม+บลูเบอร์รี่+องุ่น (1x12x3|333017                   
|8854761330638  |น้ำทับทิม+บลู+องุ่น20% 180ml(12x3) |334177                   
|8854761330669  |ทับทิม+บลู+องุ่น20% 180ml 1x6x6    |334196                   
|8854761340118  |ทับทิม+แบล็คเคอแรนท์+องุ่น40% 1L   |335361                   
|8854761350117  |น้ำฝรั่ง 100%  1L                  |332821                   
|8854761350513  |น้ำฝรั่ง 180 ml 1*36               |332875                   
|8854761350537  |น้ำฝรั่ง 180 ml 1*12*3             |332877                   
|8854761350568  |น้ำฝรั่ง 180 มล 6*6                |332876                   
|8854761360116  |น้ำว่านหางจระเข้ผสมเนื้อ 1*12      |334231                   
|8854761364312  |ว่านหางจระเข้ผสมองุ่นขาว CAN 1x24  |334735                   
|8854761364367  |ว่างหางจระเข้ผสมองุ่นขาว Can 4x6   |334738                   
|8854761370115  |น้ำส้มแมนดาริน+เนื้อส้ม100% 1L(1x12|335211                   
|8854761384310  |น้ำแบล็คเคอร์แรนท์ผสมองุ่นCAN1x24  |334629                   
|8854761384365  |แบล็คเคอร์แรนท์+องุ่น20% CAN 4x6   |334628                   
|8854761390519  |นมสตรอเบอรี่180ml 1x36             |337105                   
|8854761390533  |นมกลิ่นสตรอเบอรี่180ml 12x3B2      |337107                   
|8854761394319  |นมกลิ่นกล้วยCAN230ml (1x24)        |337145                   
|8854761394364  |นมกลิ่นกล้วยCAN230ml 4x6(B2)       |337142                   
|8854761410118  |น้ำมิกซ์เบอรี่+องุ่น40% 1000ml     |334931                   
|8854761600113  |น้ำส้มเขียวหวาน+ส้มวาเลนเซีย (1x12)|332561                   
|8854761600212  |น้ำแอปเปิ้ลเขียว+น้ำองุ่น (1x12)   |332661                   
|8854761600311  |น้ำทรอปิคอลผสม (1x12)              |332761                   
|8854761600410  |น้ำฝรั่ง (1x12)                    |332861                   
|8854761600519  |น้ำลิ้นจี่ (1x12)                  |331891                   
|8854761600618  |น้ำมะม่วง (1x12)                   |332261                   
|8854761620111  |น้ำส้มมัลติพลัส 200 มล. (1x36)     |333115                   
|8854761620135  |น้ำส้มมัลติพลัส 200 มล (1x12x3)    |333117                   
|8854761620210  |น้ำองุ่นแดงมัลติพลัส (1x36)        |333215                   
|8854761620234  |น้ำองุ่นแดงมัลติพลัส (1x12x3)      |333217                   
|8854761620319  |น้ำแครอท+ผลไม้มัลติพลัส(1x36)      |333315                   
|8854761620333  |น้ำแครอท+ผลไม้รวมมัลติพลัส(1x12x3) |333317                   
|8854761620418  |น้ำผัก+ผลไม้รวมมัสติพลัส(1x36)     |333415                   
|8854761620432  |น้ำผัก+ผลไม้มัลติพลัส (1x12x3)     |333417                   
|8854761890019  |GIFTSET ชบา 1000 มล (คละรส)        |339919                   
